student_id,onelayer,0.9277161214953271,0.9246794871794872
student_id,twolayer,0.9633834696261683,0.96484375
z5085901,onelayer,0.9265661507009346,0.9280849358974359
z5085901,onelayer,0.9274240654205608,0.9315905448717948
z5085901,twolayer,0.9665048189252337,0.9658453525641025
z5085901,twolayer,0.9648985105140186,0.9623397435897436
